Date,Adj Close,Close,High,Low,Open,Volume,LogRet,MA_5,MA_20,Vol_10,RSI_14,MACD,Signal,Target
2019-08-30,5879.419921875,5879.419921875,5910.02978515625,5846.5400390625,5846.5400390625,26373000,0.005512275764994579,5811.75595703125,5800.227490234375,0.012739520296703126,52.22081600322684,2.0740696632901745,-7.216605473751068,5909.56005859375
2019-09-02,5909.56005859375,5909.56005859375,5931.75,5883.89990234375,5883.89990234375,17569800,0.005113284175250895,5845.0,5805.228002929687,0.012670536933245723,53.413252426271384,10.43874013745517,-3.6855363515098207,5868.47998046875
2019-09-03,5868.47998046875,5868.47998046875,5914.759765625,5853.330078125,5914.759765625,27311900,-0.006975735278766012,5852.42802734375,5809.569995117187,0.010501681746704234,57.57118344493039,13.596253619921299,-0.22917835722359692,5962.18994140625
2019-09-04,5962.18994140625,5962.18994140625,5971.58984375,5868.56005859375,5868.56005859375,28303400,0.01584220022286642,5893.35,5816.871484375,0.01022137534469552,65.77419790831641,23.39058438758002,4.494774191737126,6031.580078125
2019-09-05,6031.580078125,6031.580078125,6043.1298828125,5959.3701171875,5959.3701171875,30499400,0.011571159165874506,5930.24599609375,5821.267993164062,0.010187570441767619,65.52286709088445,36.33304151487664,10.86242765636503,6062.06982421875
2019-09-06,6062.06982421875,6062.06982421875,6078.39013671875,6031.47021484375,6031.580078125,31823300,0.005042284329237336,5966.7759765625,5831.256982421875,0.00981833606313132,65.11362759128508,48.491321955252715,18.388206516142567,6044.72021484375
2019-09-09,6044.72021484375,6044.72021484375,6088.740234375,6024.89013671875,6052.2001953125,16557400,-0.0028660976519082827,5993.8080078125,5841.377001953125,0.009963404838322702,74.41626880308382,56.080418168307915,25.926648846575638,6146.22998046875
2019-09-10,6146.22998046875,6146.22998046875,6146.52001953125,6004.1298828125,6041.66015625,35597700,0.016653683280038415,6049.3580078125,5856.134497070312,0.010135372421968141,74.40450890741423,69.48484330624797,34.63828773851011,6231.60986328125
2019-09-11,6231.60986328125,6231.60986328125,6238.02001953125,6146.1201171875,6146.1201171875,37172300,0.01379582189532229,6103.2419921875,5880.30849609375,0.008188416607017418,79.7875807246618,86.00596654972014,44.911823500752114,6182.1201171875
2019-09-12,6182.1201171875,6182.1201171875,6261.8798828125,6181.89990234375,6230.47021484375,30039900,-0.007973430768408153,6133.35,5904.5260009765625,0.009095312011754477,76.76495214805166,94.02184157858301,54.733827116318295,6282.27001953125
