Date,Adj Close,Close,High,Low,Open,Volume,LogRet,MA_5,MA_20,Vol_10,RSI_14,MACD,Signal,Target
2019-09-04,2937.780029296875,2937.780029296875,2938.840087890625,2921.860107421875,2924.669921875,3167900000,0.010783725278421427,2916.606005859375,2898.7919921875,0.011729658170044281,63.61371628540414,-8.560991007160737,-16.342889606415707,2976.0
2019-09-05,2976.0,2976.0,2985.860107421875,2960.60009765625,2960.60009765625,3902600000,0.01292591292175976,2934.218017578125,2903.3929931640623,0.012127262029227157,66.54044676812063,-2.4783174076151226,-13.56997516665559,2978.7099609375
2019-09-06,2978.7099609375,2978.7099609375,2985.030029296875,2972.510009765625,2980.330078125,3209340000,0.0009101908043767861,2945.043994140625,2905.4239868164063,0.012106261369579279,62.8699163441303,2.5317322099217563,-10.349633691340122,2978.429931640625
2019-09-09,2978.429931640625,2978.429931640625,2989.429931640625,2969.389892578125,2988.429931640625,4031120000,-9.401467889992668e-05,2955.43798828125,2908.41298828125,0.0071518448159629015,58.69305304265961,6.405794590748883,-6.9985480349223215,2979.389892578125
2019-09-10,2979.389892578125,2979.389892578125,2979.389892578125,2957.010009765625,2971.010009765625,4393040000,0.0003222524259310153,2970.061962890625,2913.2474853515623,0.0068758351941128355,63.46535346698719,9.44460622212955,-3.7099171835119473,3000.929931640625
2019-09-11,3000.929931640625,3000.929931640625,3000.929931640625,2975.31005859375,2981.409912109375,3934370000,0.0072036723263872,2982.691943359375,2916.977978515625,0.006535617594674382,63.16606833124924,13.436104420110041,-0.2807128627875496,3009.570068359375
2019-09-12,3009.570068359375,3009.570068359375,3020.739990234375,3000.919921875,3009.080078125,3796990000,0.0028750162782333164,2989.40595703125,2925.426477050781,0.006511268917265193,64.5492152848857,17.09947027449516,3.1953237646689927,3007.389892578125
2019-09-13,3007.389892578125,3007.389892578125,3017.330078125,3002.89990234375,3012.2099609375,3557010000,-0.0007246768769660504,2995.141943359375,2933.415966796875,0.005919571807838003,85.77354057276375,19.600845792965174,6.476428170328229,2997.9599609375
2019-09-16,2997.9599609375,2997.9599609375,3002.18994140625,2990.669921875,2996.409912109375,4285860000,-0.0031405129163559896,2999.04794921875,2938.8799682617187,0.006187054123105025,79.57265163682031,20.58499621595638,9.298141779453859,3005.699951171875
2019-09-17,3005.699951171875,3005.699951171875,3006.2099609375,2993.72998046875,2995.669921875,3673250000,0.0025784253724619854,3004.3099609375,2942.982470703125,0.005252925728220497,84.01592082406808,21.738902506614977,11.786293924886083,3006.72998046875
2019-09-18,3006.72998046875,3006.72998046875,3007.830078125,2978.570068359375,3001.5,3458800000,0.00034263328426719085,3005.469970703125,2948.2934692382814,0.004612949560717218,82.46513043060516,22.47739094028202,13.924513327965272,3006.7900390625
2019-09-19,3006.7900390625,3006.7900390625,3021.989990234375,3003.159912109375,3010.360107421875,3265660000,1.9974521929475905e-05,3004.91396484375,2952.411474609375,0.002741842334916645,78.0829046656392,22.8046171400606,15.700534090384338,2992.070068359375
2019-09-20,2992.070068359375,2992.070068359375,3016.3701171875,2984.679931640625,3008.419921875,6103440000,-0.004907599104880387,3001.85,2955.86748046875,0.0033251092652336303,70.60486869848572,21.62686658932398,16.885800590172266,2991.780029296875
2019-09-23,2991.780029296875,2991.780029296875,2999.14990234375,2982.22998046875,2983.5,3187250000,-9.694061782751375e-05,3000.614013671875,2963.1009765625,0.003325162340469661,80.69048307527842,20.434530516503855,17.595546575438586,2966.60009765625
2019-09-24,2966.60009765625,2966.60009765625,3007.97998046875,2957.72998046875,3002.429931640625,3872800000,-0.00845198896355148,2992.79404296875,2967.5119873046874,0.0043587968756724224,60.83622337232208,17.258836419554882,17.528204544261847,2984.8701171875
2019-09-25,2984.8701171875,2984.8701171875,2989.820068359375,2952.860107421875,2968.35009765625,3331200000,0.0061396852419639035,2988.4220703125,2973.297497558594,0.004160210612707756,53.923779407825954,16.031512557833594,17.2288661469762,2977.6201171875
2019-09-26,2977.6201171875,2977.6201171875,2987.280029296875,2963.7099609375,2985.72998046875,3084910000,-0.002431871009613191,2982.5880859375,2977.7815063476564,0.004012519430135461,49.53651405408998,14.308891155541005,16.64487114868916,2961.7900390625
2019-09-27,2961.7900390625,2961.7900390625,2987.31005859375,2945.530029296875,2985.469970703125,3246480000,-0.005330534579128577,2976.532080078125,2979.6420043945313,0.004227414685621522,43.75005731200287,11.533396461089069,15.622576211169141,2976.739990234375
2019-09-30,2976.739990234375,2976.739990234375,2983.85009765625,2967.070068359375,2967.070068359375,3249130000,0.005034910215248393,2973.524072265625,2982.156005859375,0.004650269693497688,49.09934878286788,10.420017560786619,14.582064481092637,2940.25
2019-10-01,2940.25,2940.25,2992.530029296875,2938.699951171875,2983.68994140625,3560750000,-0.012334126945412846,2968.254052734375,2983.8550048828124,0.0057414997948325415,31.278594875858502,6.518083103838308,12.969268205641772,2887.610107421875
2019-10-02,2887.610107421875,2887.610107421875,2924.780029296875,2874.929931640625,2924.780029296875,3914180000,-0.01806540418764383,2948.80205078125,2981.3465087890627,0.007512844393551905,20.406695560068343,-0.8124619111576976,10.21292218228188,2910.6298828125
2019-10-03,2910.6298828125,2910.6298828125,2911.1298828125,2855.93994140625,2885.3798828125,3515130000,0.007940304773866787,2935.40400390625,2978.0780029296875,0.008358591561974937,28.677797372659867,-4.710172226091345,7.228303300607235,2952.010009765625
2019-10-04,2952.010009765625,2952.010009765625,2953.739990234375,2918.56005859375,2918.56005859375,3005600000,0.014116785239259274,2933.447998046875,2976.7430053710937,0.00995251456749268,41.12420761538092,-4.409277904196642,4.9007870596464596,2938.7900390625
2019-10-07,2938.7900390625,2938.7900390625,2959.75,2935.679931640625,2944.22998046875,2959050000,-0.00448835227368152,2925.8580078125,2974.7610107421874,0.009988003073673535,37.34348085102452,-5.17787086587623,2.885055474541922,2893.06005859375
2019-10-08,2893.06005859375,2893.06005859375,2925.469970703125,2892.659912109375,2920.39990234375,3370700000,-0.01568315955210993,2916.42001953125,2970.4445190429688,0.010756358229879123,31.608581545379707,-9.369013413236644,0.43424169698620896,2919.39990234375
2019-10-09,2919.39990234375,2919.39990234375,2929.320068359375,2907.409912109375,2911.10009765625,2735350000,0.009063296514845923,2922.777978515625,2966.368017578125,0.01105322275469369,36.96873807727816,-10.44471860375279,-1.7415503631615907,2938.1298828125
2019-10-10,2938.1298828125,2938.1298828125,2948.4599609375,2917.1201171875,2918.550048828125,3234400000,0.0063952024117826045,2928.277978515625,2962.796008300781,0.01138180872665341,42.051713382638304,-9.674349942361914,-3.3281102790016557,2970.27001953125
2019-10-11,2970.27001953125,2970.27001953125,2993.280029296875,2963.070068359375,2963.070068359375,3581320000,0.010879579673789056,2931.92998046875,2960.9400146484377,0.011892427584991589,47.10240207431242,-6.396650199407759,-3.9418182630828764,2966.14990234375
2019-10-14,2966.14990234375,2966.14990234375,2972.840087890625,2962.93994140625,2965.81005859375,2559270000,-0.0013880816732189801,2937.401953125,2959.34951171875,0.011780361176290626,49.935706565321986,-4.084425843681402,-3.9703397792025816,2995.679931640625
2019-10-15,2995.679931640625,2995.679931640625,3003.280029296875,2973.610107421875,2973.610107421875,3345090000,0.009906445376489171,2957.925927734375,2958.8485107421875,0.011359713103196157,51.49567178386821,0.12936396119630444,-3.1503990311228045,2989.68994140625
2019-10-16,2989.68994140625,2989.68994140625,2997.5400390625,2985.199951171875,2989.679931640625,3230320000,-0.002001544553193733,2971.983935546875,2957.9965087890623,0.009148324807389576,51.6758530450641,2.9514580179884433,-1.930027621300555,2997.949951171875
2019-10-17,2997.949951171875,2997.949951171875,3008.2900390625,2991.7900390625,3000.77001953125,3103470000,0.002759021969775287,2983.94794921875,2957.5545043945312,0.009012989763719637,55.12848657516639,5.7877836789093635,-0.3864653612585712,2986.199951171875
2019-10-18,2986.199951171875,2986.199951171875,3000.0,2976.31005859375,2996.840087890625,3268970000,-0.003927045709799847,2987.133935546875,2957.2609985351564,0.008309018902447372,51.3539768089365,7.006696562207708,1.0921670234346847,3006.719970703125
2019-10-21,3006.719970703125,3006.719970703125,3007.330078125,2995.35009765625,2996.47998046875,3271960000,0.006848114105333746,2995.24794921875,2958.0079956054688,0.008226983155122655,59.96940276810477,9.518761529538551,2.7774859246554584,2995.989990234375
2019-10-22,2995.989990234375,2995.989990234375,3014.570068359375,2995.0400390625,3010.72998046875,3527540000,-0.003575049258376838,2995.3099609375,2959.477490234375,0.00583066247954986,68.59258514683955,10.5224748251876,4.326483704761888,3004.52001953125
2019-10-23,3004.52001953125,3004.52001953125,3004.780029296875,2991.2099609375,2994.010009765625,3413600000,0.002843103345830729,2998.2759765625,2960.4599853515624,0.005492742198584262,66.94950064787963,11.86940382038756,5.835067727887022,3010.2900390625
2019-10-24,3010.2900390625,3010.2900390625,3016.070068359375,3000.419921875,3014.780029296875,3696510000,0.0019186046591713529,3000.743994140625,2962.0934814453126,0.005354558236156287,62.07325227010421,13.249712667320637,7.317996715773745,3022.550048828125
2019-10-25,3022.550048828125,3022.550048828125,3027.389892578125,3001.93994140625,3003.320068359375,3379060000,0.004064429510656049,3008.014013671875,2965.131481933594,0.004529198489998254,67.4209564741403,15.15816382308958,8.886030137236913,3039.419921875
2019-10-28,3039.419921875,3039.419921875,3044.080078125,3032.1201171875,3032.1201171875,3524970000,0.0055658199161177,3014.55400390625,2968.265478515625,0.004528579917755822,84.593891522826,17.826391338350277,10.674102377459587,3036.889892578125
2019-10-29,3036.889892578125,3036.889892578125,3047.8701171875,3034.81005859375,3035.389892578125,3594430000,-0.0008327519564807664,3022.733984375,2973.0974731445312,0.003771331433637639,81.29224142751804,19.51190752362345,12.44166340669236,3046.77001953125
2019-10-30,3046.77001953125,3046.77001953125,3050.10009765625,3025.9599609375,3039.739990234375,3779660000,0.0032480894008573105,3031.183984375,2981.05546875,0.0036124732776918623,80.36670151523009,21.39826899240734,14.232984523835357,3037.56005859375
2019-10-31,3037.56005859375,3037.56005859375,3046.89990234375,3023.18994140625,3046.89990234375,4149310000,-0.0030274386345390905,3036.63798828125,2987.4019775390625,0.003909271541723235,71.5742080116223,21.89763486618449,15.765914592305185,3066.909912109375
2019-11-01,3066.909912109375,3066.909912109375,3066.949951171875,3050.719970703125,3050.719970703125,3956290000,0.009615930559647514,3045.5099609375,2993.14697265625,0.0042254804332484104,77.80661435657373,24.380629094850065,17.488857492814162,3078.27001953125
2019-11-04,3078.27001953125,3078.27001953125,3085.199951171875,3074.8701171875,3078.9599609375,4178040000,0.0036972458053124275,3053.27998046875,3000.1209716796875,0.00398996427884283,75.33282710962739,26.95437241198988,19.381960476649308,3074.6201171875
2019-11-05,3074.6201171875,3074.6201171875,3083.949951171875,3072.14990234375,3080.800048828125,4490590000,-0.0011864027118206639,3060.826025390625,3009.198974609375,0.003652991400345845,76.43001714014807,28.37250533774659,21.180069448868764,3076.780029296875
2019-11-06,3076.780029296875,3076.780029296875,3078.340087890625,3065.889892578125,3075.10009765625,4465510000,0.0007022505922896238,3066.82802734375,3017.067980957031,0.0036989963463996156,75.49982783620115,29.332545429753736,22.81056464504576,3085.179931640625
2019-11-07,3085.179931640625,3085.179931640625,3097.77001953125,3080.22998046875,3087.02001953125,4151990000,0.002726375244280665,3076.352001953125,3024.4204833984377,0.0036967032669863536,82.72720521282022,30.42051725085912,24.332555166208433,3093.080078125
2019-11-08,3093.080078125,3093.080078125,3093.090087890625,3073.580078125,3081.25,3508160000,0.002557403145115828,3081.58603515625,3030.560986328125,0.003654384626930697,81.15447283360196,31.55645538009867,25.777335208986482,3087.010009765625
2019-11-11,3087.010009765625,3087.010009765625,3088.330078125,3075.820068359375,3080.330078125,3041120000,-0.0019643954133371925,3083.334033203125,3036.6039916992186,0.0036838989199857314,83.97792270760347,31.602595693369494,26.942387305863086,3091.840087890625
2019-11-12,3091.840087890625,3091.840087890625,3102.610107421875,3084.72998046875,3089.280029296875,3495560000,0.0015634233012630327,3086.77802734375,3041.411999511719,0.0035881147922857144,83.52275602994023,31.663907348286557,27.886691314347782,3094.0400390625
2019-11-13,3094.0400390625,3094.0400390625,3098.06005859375,3078.800048828125,3084.179931640625,3513720000,0.0007112815701162954,3090.230029296875,3046.629504394531,0.003563420001664073,83.05836095906253,31.526595976552926,28.614672246788814,3096.6298828125
2019-11-14,3096.6298828125,3096.6298828125,3098.199951171875,3083.260009765625,3090.75,3282090000,0.0008366926144567594,3092.52001953125,3051.5635009765624,0.0032045973435162666,81.6581147713733,31.266335617200184,29.145004920871088,3120.4599609375
2019-11-15,3120.4599609375,3120.4599609375,3120.4599609375,3104.60009765625,3107.919921875,3359800000,0.007666028777973181,3097.99599609375,3058.276501464844,0.002705090011036359,82.68798991609879,32.60709130440546,29.837422197577965,3122.030029296875
2019-11-18,3122.030029296875,3122.030029296875,3124.169921875,3112.06005859375,3117.909912109375,3440140000,0.0005030263228096366,3105.0,3064.0420043945314,0.0026347894427711724,84.60981167428862,33.41119775120433,30.55217730830324,3120.179931640625
2019-11-19,3120.179931640625,3120.179931640625,3127.639892578125,3113.469970703125,3127.449951171875,3613670000,-0.0005927700996925261,3110.66796875,3070.251501464844,0.0025757785811378322,81.92568966505775,33.51285515145992,31.144312876934578,3108.4599609375
2019-11-20,3108.4599609375,3108.4599609375,3118.969970703125,3091.409912109375,3114.659912109375,4041010000,-0.0037632564209410676,3113.551953125,3075.4484985351564,0.0030645553637831616,80.17531244934517,32.275661945696356,31.370582690686934,3103.5400390625
2019-11-21,3103.5400390625,3103.5400390625,3110.110107421875,3094.550048828125,3108.489990234375,3744010000,-0.0015840060861895076,3114.933984375,3080.1109985351563,0.0031014773439591616,69.68302403622883,30.546064817868228,31.205679116123196,3110.2900390625
2019-11-22,3110.2900390625,3110.2900390625,3112.8701171875,3099.260009765625,3111.409912109375,3235270000,0.002172573942375937,3112.9,3084.497998046875,0.0030766880465832487,68.10269151138716,29.3813255887394,30.84080841064644,3133.639892578125
2019-11-25,3133.639892578125,3133.639892578125,3133.830078125,3117.43994140625,3117.43994140625,3514310000,0.0074792518874672075,3115.22197265625,3089.2089965820314,0.00361902986662473,77.28862308975687,29.99661706472807,30.671970141462765,3140.52001953125
2019-11-26,3140.52001953125,3140.52001953125,3142.68994140625,3131.0,3134.85009765625,4600450000,0.0021931636449402277,3119.289990234375,3094.3905029296875,0.00362574386602981,78.23849440268239,30.68568328217998,30.67471276960621,3153.6298828125
2019-11-27,3153.6298828125,3153.6298828125,3154.260009765625,3143.409912109375,3145.489990234375,3035470000,0.0041657356252997445,3128.323974609375,3099.73349609375,0.0036994772468699117,79.11027956649853,31.92165663985952,30.924101543656874,3140.97998046875
2019-11-29,3140.97998046875,3140.97998046875,3150.300048828125,3139.340087890625,3147.179931640625,1743420000,-0.004019286229989053,3135.811962890625,3104.9044921875,0.004147270847338552,69.57977893186327,31.517123252900547,31.04270588550561,3113.8701171875
2019-12-02,3113.8701171875,3113.8701171875,3144.31005859375,3110.780029296875,3143.85009765625,3285750000,-0.008668483693963605,3136.527978515625,3107.2525024414062,0.004606137723979923,59.36808690720894,28.678401468569064,30.569845002118303,3093.199951171875
2019-12-03,3093.199951171875,3093.199951171875,3094.969970703125,3070.330078125,3087.409912109375,3671580000,-0.006660225258045148,3128.439990234375,3107.9989990234376,0.005021002492726921,50.42709352504746,24.478610172264325,29.35159803614751,3112.760009765625
2019-12-04,3112.760009765625,3112.760009765625,3119.3798828125,3102.530029296875,3103.5,3702980000,0.006303657608769993,3122.88798828125,3109.9059936523436,0.005520858378266916,55.30131127547571,22.469563429962818,27.975191114910572,3117.429931640625
2019-12-05,3117.429931640625,3117.429931640625,3119.449951171875,3103.760009765625,3119.2099609375,3360480000,0.0014991269266302707,3115.647998046875,3111.9384887695314,0.005396920163578937,55.821781609902295,21.01198993892922,26.582550879714304,3145.909912109375
2019-12-06,3145.909912109375,3145.909912109375,3150.60009765625,3134.6201171875,3134.6201171875,3483310000,0.009094246030426013,3116.633984375,3114.974987792969,0.006007223054680949,56.94254450519809,21.902470803131564,25.646534864397758,3135.9599609375
2019-12-09,3135.9599609375,3135.9599609375,3148.8701171875,3135.4599609375,3141.860107421875,3400470000,-0.003167833684474369,3121.051953125,3117.1189819335937,0.006161949425257032,53.63383812329714,21.55681189039842,24.828590269597893,3132.52001953125
2019-12-10,3132.52001953125,3132.52001953125,3142.1201171875,3126.090087890625,3135.360107421875,3346310000,-0.0010975361689841293,3128.915966796875,3119.394482421875,0.005712899278218135,53.19262093682217,20.76592354869399,24.016056925417114,3141.6298828125
2019-12-11,3141.6298828125,3141.6298828125,3143.97998046875,3133.2099609375,3135.75,3257650000,0.0029039375293507703,3134.68994140625,3121.8839721679688,0.005748025178151913,58.69919323857088,20.636345724510647,23.34011468523582,3168.570068359375
2019-12-12,3168.570068359375,3168.570068359375,3176.280029296875,3138.469970703125,3141.22998046875,4003200000,0.008538667375555057,3144.91796875,3125.6104736328125,0.0062422605404024445,65.28897537008018,22.44872723665867,23.16183719552039,3168.800048828125
2019-12-13,3168.800048828125,3168.800048828125,3182.679931640625,3156.510009765625,3166.64990234375,3757650000,7.25791502146863e-05,3149.49599609375,3129.2189819335936,0.006046126097846703,64.19114886622161,23.63120433073027,23.25571062256237,3191.449951171875
2019-12-16,3191.449951171875,3191.449951171875,3197.7099609375,3183.6298828125,3183.6298828125,4070200000,0.007122360942542787,3160.593994140625,3132.7684814453123,0.005289422810354799,64.0691508956391,26.095174841190783,23.823603466288052,3192.52001953125
2019-12-17,3192.52001953125,3192.52001953125,3198.219970703125,3191.030029296875,3195.39990234375,3842940000,0.0003352360284609262,3172.593994140625,3136.2929809570314,0.004323473961162349,63.02346513004388,27.813616735989854,24.621606120228414,3191.139892578125
2019-12-18,3191.139892578125,3191.139892578125,3198.47998046875,3191.139892578125,3195.2099609375,4029950000,-0.0004323936405227425,3182.49599609375,3139.8409790039063,0.004304043293556062,59.98084915919494,28.732914455187256,25.443867787220185,3205.3701171875
2019-12-19,3205.3701171875,3205.3701171875,3205.47998046875,3192.320068359375,3192.320068359375,3784360000,0.004449378821864254,3189.856005859375,3144.686486816406,0.0043298535586550665,66.99035755882869,30.260895948124926,26.407273419401136,3221.219970703125
2019-12-20,3221.219970703125,3221.219970703125,3225.64990234375,3216.030029296875,3223.330078125,6457480000,0.004932595804334098,3200.339990234375,3150.5704833984373,0.003826461023436564,80.11550194443798,32.37755470938646,27.6013296773982,3224.010009765625
2019-12-23,3224.010009765625,3224.010009765625,3227.780029296875,3222.300048828125,3226.050048828125,3064530000,0.0008657687142985109,3206.852001953125,3156.256481933594,0.0033628533848903183,90.78889271217459,33.88949782693453,28.85896330730547,3223.3798828125
2019-12-24,3223.3798828125,3223.3798828125,3226.429931640625,3220.510009765625,3225.449951171875,1296530000,-0.00019546730246814044,3213.023974609375,3160.7434814453127,0.0032580759548043506,89.11036034091948,34.63759700451419,30.014690046747216,3239.909912109375
2019-12-26,3239.909912109375,3239.909912109375,3240.080078125,3227.199951171875,3227.199951171875,2164540000,0.005115062410053991,3222.777978515625,3165.7129760742187,0.003335553317512623,89.95294949636529,36.14761895929723,31.24127582925722,3240.02001953125
2019-12-27,3240.02001953125,3240.02001953125,3247.929931640625,3234.3701171875,3247.22998046875,2429150000,3.3984139657930306e-05,3229.707958984375,3170.0324829101564,0.002836035701107522,87.67104545641114,36.927529413829234,32.37852654617162,3221.2900390625
2019-12-30,3221.2900390625,3221.2900390625,3240.919921875,3216.570068359375,3240.090087890625,3021720000,-0.005797596079349905,3229.72197265625,3174.047985839844,0.0037819567858174306,81.91330835141235,35.623614326125335,33.027544102162366,3230.780029296875
2019-12-31,3230.780029296875,3230.780029296875,3231.719970703125,3212.030029296875,3215.179931640625,2894760000,0.002941690644190719,3231.0759765625,3179.8934814453123,0.0033106441133316684,85.15803395314626,34.95309757438599,33.41265479660709,3257.85009765625
2020-01-02,3257.85009765625,3257.85009765625,3258.139892578125,3235.530029296875,3244.669921875,3459930000,0.008343895362316707,3237.97001953125,3188.1259887695314,0.003973791871998345,86.84835480584944,36.18887369129925,33.967898575545526,3234.85009765625
2020-01-03,3234.85009765625,3234.85009765625,3246.14990234375,3222.340087890625,3226.360107421875,3484700000,-0.007084909364954553,3236.958056640625,3194.2304931640624,0.004883697037065492,71.55300943310846,34.90990770094595,34.15630040062561,3246.280029296875
2020-01-06,3246.280029296875,3246.280029296875,3246.840087890625,3214.639892578125,3217.550048828125,3702460000,0.003527145194272564,3238.21005859375,3200.672998046875,0.004827266171296115,73.48441121362544,34.421824532246774,34.20940522694985,3237.179931640625
2020-01-07,3237.179931640625,3237.179931640625,3244.909912109375,3232.429931640625,3241.860107421875,3435910000,-0.0028071750845948405,3241.388037109375,3205.2364990234373,0.0047948262711859585,65.10130962401118,32.92121796843958,33.951767775247795,3253.050048828125
2020-01-08,3253.050048828125,3253.050048828125,3267.070068359375,3236.669921875,3238.590087890625,3726840000,0.004890473485641129,3245.842041015625,3211.0910034179688,0.0049942438228956975,68.20882521860344,32.63635074430658,33.68868436905955,3274.699951171875
2020-01-09,3274.699951171875,3274.699951171875,3275.580078125,3263.669921875,3266.030029296875,3641230000,0.006633214116906491,3249.21201171875,3218.2,0.005286605472988649,72.40450679737741,33.76829768450898,33.70460703214944,3265.35009765625
2020-01-10,3265.35009765625,3265.35009765625,3282.989990234375,3260.860107421875,3281.81005859375,3214580000,-0.0028592624875049015,3255.31201171875,3224.3860107421874,0.005295474521175282,66.51430292242624,33.52446953459503,33.66857953263856,3288.1298828125
2020-01-13,3288.1298828125,3288.1298828125,3288.1298828125,3268.429931640625,3271.1298828125,3459390000,0.006951994045933256,3263.681982421875,3230.3640014648436,0.005628299983867589,67.74516037548933,34.768581685621484,33.888579963235145,3283.14990234375
2020-01-14,3283.14990234375,3283.14990234375,3294.25,3277.18994140625,3285.35009765625,3687620000,-0.0015156808368957204,3272.8759765625,3236.081494140625,0.005156752881769237,65.50437858187968,34.94982687554966,34.10082934569805,3289.2900390625
2020-01-15,3289.2900390625,3289.2900390625,3298.659912109375,3280.68994140625,3282.27001953125,3721490000,0.0018684502436879626,3280.123974609375,3240.973498535156,0.005143865648747469,66.79410966982599,35.18335094350732,34.31733366525991,3316.81005859375
2020-01-16,3316.81005859375,3316.81005859375,3317.110107421875,3302.820068359375,3302.969970703125,3540580000,0.008331747422232019,3288.54599609375,3247.1880004882814,0.005142148291239124,68.55519673693672,37.16069072068467,34.886005076344865,3329.6201171875
