Date,Adj Close,Close,High,Low,Open,Volume,LogRet,MA_5,MA_20,Vol_10,RSI_14,MACD,Signal,Target
2019-08-19,11053.900390625,11053.900390625,11146.900390625,11037.849609375,11094.7998046875,369500,0.0005520467691192048,11033.3201171875,11106.980029296876,0.010352101040717612,40.90050409407699,-151.36274546008644,-175.59571480705915,11017.0
2019-08-20,11017.0,11017.0,11076.2998046875,10985.2998046875,11063.900390625,444700,-0.0033438078514244876,11014.7900390625,11086.867529296875,0.010420935658142146,42.87133860343195,-143.15595706294334,-169.107763258236,10918.7001953125
2019-08-21,10918.7001953125,10918.7001953125,11034.2001953125,10906.650390625,11018.150390625,557900,-0.008962600859057328,11013.36015625,11065.492529296875,0.010018655541567237,43.067456059625215,-142.93631003668452,-163.8734726139257,10741.349609375
2019-08-22,10741.349609375,10741.349609375,10908.25,10718.2998046875,10905.2998046875,668200,-0.016376190359974212,10955.75,11036.00751953125,0.010934700874631512,36.019463788856164,-155.28294318164808,-162.1553667274702,10829.349609375
2019-08-23,10829.349609375,10829.349609375,10862.5498046875,10637.150390625,10699.599609375,667100,0.008159261534645986,10912.0599609375,11013.910009765625,0.011086124220652057,44.192588063985205,-156.16668204813868,-160.95762979160392,11057.849609375
2019-08-26,11057.849609375,11057.849609375,11070.2998046875,10756.5498046875,11000.2998046875,684100,0.020880542984676998,10912.8498046875,11004.194970703125,0.011929096301639056,52.00569800569801,-136.85147253273317,-156.13639833982978,11105.349609375
2019-08-27,11105.349609375,11105.349609375,11141.75,11049.5,11106.5498046875,685600,0.004286391351556263,10930.5197265625,10995.2474609375,0.011789786915793,58.54180182755853,-116.3697388949331,-148.18306645085045,11046.099609375
2019-08-28,11046.099609375,11046.099609375,11129.650390625,10987.650390625,11101.2998046875,550000,-0.005349549884040612,10955.999609375,10988.092431640625,0.010484554687712175,53.50827928421271,-103.72314144201482,-139.29108144908332,10948.2998046875
2019-08-29,10948.2998046875,10948.2998046875,11021.099609375,10922.400390625,10996.0498046875,649900,-0.008893213897011299,10997.3896484375,10981.23740234375,0.010466750398974633,53.315219931997994,-100.43450231360839,-131.51976562198834,11023.25
2019-08-30,11023.25,11023.25,11042.599609375,10874.7998046875,10987.7998046875,628200,0.00682250334649108,11036.1697265625,10976.49990234375,0.010722230301081787,49.645492551241965,-90.73444750359158,-123.36270199830899,10797.900390625
2019-09-03,10797.900390625,10797.900390625,10967.5,10772.7001953125,10960.9501953125,483000,-0.020654971620241963,10984.1798828125,10967.394921875,0.01250159918487239,39.21841332027424,-100.07728567946288,-118.70561873453977,10844.650390625
2019-09-04,10844.650390625,10844.650390625,10858.75,10746.349609375,10790.400390625,508800,0.004320199886309888,10932.0400390625,10959.7599609375,0.012667259902960262,46.89771735156069,-102.52734652175968,-115.46996429198376,10847.900390625
2019-09-05,10847.900390625,10847.900390625,10920.099609375,10816.0,10860.9501953125,595700,0.00029964203445609783,10892.4001953125,10959.025,0.012403075949462519,42.49007194105069,-103.01924779111869,-112.97982099181075,10946.2001953125
2019-09-06,10946.2001953125,10946.2001953125,10957.0498046875,10867.4501953125,10883.7998046875,497200,0.00902083303672415,10891.9802734375,10958.922509765625,0.011383541024937698,46.056836615575875,-94.38905214057559,-109.26166722156373,11003.0498046875
2019-09-09,11003.0498046875,11003.0498046875,11028.849609375,10889.7998046875,10936.7001953125,412500,0.005180107429441778,10887.940234375,10966.3,0.011239284799857481,48.10124366698342,-82.01683255379066,-103.81270028800913,11035.7001953125
2019-09-11,11035.7001953125,11035.7001953125,11054.7998046875,11011.650390625,11028.5,687100,0.0029630005796600876,10935.5001953125,10966.4625,0.00903446913886689,50.70048689124876,-68.78424379572425,-96.80700898955216,10982.7998046875
2019-09-12,10982.7998046875,10982.7998046875,11081.75,10964.9501953125,11058.2998046875,551400,-0.004805095025496559,10963.130078125,10960.119970703125,0.008990112948873868,52.48563634077734,-61.852939105834594,-89.81619501280865,11075.900390625
2019-09-13,11075.900390625,11075.900390625,11084.4501953125,10945.75,10986.7998046875,624300,0.008441217109748283,11008.730078125,10967.622509765624,0.009319174291437127,63.88004284994255,-48.29072556625397,-81.51110112349772,11003.5
2019-09-16,11003.5,11003.5,11052.7001953125,10968.2001953125,10994.849609375,434500,-0.006558207998363749,11020.1900390625,10966.327490234375,0.009090535331268251,57.32000656760529,-42.89026776525861,-73.7869344518499,10817.599609375
2019-09-17,10817.599609375,10817.599609375,11000.099609375,10796.5,11000.099609375,482000,-0.017039002763312223,10983.1,10954.81748046875,0.010298788515592166,39.52658117052853,-53.000022668862584,-69.62955209525245,10840.650390625
2019-09-18,10840.650390625,10840.650390625,10885.150390625,10804.849609375,10872.7998046875,519200,0.002128592102631135,10944.0900390625,10944.15498046875,0.007933001787461933,38.209409435186814,-58.477973189703334,-67.39923631414263,10704.7998046875
2019-09-19,10704.7998046875,10704.7998046875,10845.2001953125,10670.25,10845.2001953125,642600,-0.012610772583449698,10888.4900390625,10928.544970703126,0.008765298725209562,35.768531315331046,-72.94048289546663,-68.50748563040743,11274.2001953125
2019-09-20,11274.2001953125,11274.2001953125,11381.900390625,10691.0,10746.7998046875,1356800,0.051824725995144275,10928.15,10946.319970703125,0.018989643522711343,59.75339022679448,-38.018025060717264,-62.4095935164694,11600.2001953125
2019-09-23,11600.2001953125,11600.2001953125,11694.849609375,11471.349609375,11542.7001953125,882800,0.028505409421526316,11047.4900390625,10989.2625,0.020516846644577574,65.0110398272248,15.78182680480677,-46.77130945221417,11588.2001953125
2019-09-24,11588.2001953125,11588.2001953125,11655.0498046875,11539.2001953125,11590.7001953125,651700,-0.0010350003337080292,11201.61015625,11027.205029296874,0.020631627369180842,73.12977841037382,56.79559306064766,-26.057928949641802,11440.2001953125
2019-09-25,11440.2001953125,11440.2001953125,11564.9501953125,11416.099609375,11564.849609375,629100,-0.01285387045749521,11321.5201171875,11046.32255859375,0.021412124072669226,66.45480374618542,76.47537467920483,-5.5512682238724755,11571.2001953125
2019-09-26,11571.2001953125,11571.2001953125,11610.849609375,11466.349609375,11469.849609375,844500,0.011385783826013006,11494.8001953125,11069.615087890625,0.021317901601859944,68.66673286620653,101.47263521022069,15.853512462946156,11512.400390625
2019-09-27,11512.400390625,11512.400390625,11593.599609375,11499.75,11556.349609375,650000,-0.005094519950938459,11542.440234375,11092.930126953124,0.02151933937408283,64.91646569276438,115.2104174721535,35.72489346478763,11474.4501953125
2019-09-30,11474.4501953125,11474.4501953125,11508.25,11390.7998046875,11491.150390625,756800,-0.003301907727659163,11517.290234375,11119.237646484375,0.021368191866926477,62.543890650174106,121.63333195475388,52.90658116278088,11359.900390625
2019-10-01,11359.900390625,11359.900390625,11554.2001953125,11247.900390625,11515.400390625,1305400,-0.01003319671254013,11471.6302734375,11136.070166015625,0.020699178792120743,58.26660325254674,116.14151891670735,65.55356871356618,11314.0
2019-10-03,11314.0,11314.0,11370.400390625,11257.349609375,11322.25,1017500,-0.004048747902700529,11446.390234375,11161.875146484375,0.02088216342694456,58.47534757399176,106.8536966983902,73.81359431053099,11174.75
2019-10-04,11174.75,11174.75,11400.2998046875,11158.349609375,11388.4501953125,928500,-0.012384128036227408,11367.1001953125,11178.380126953125,0.020861914760413255,52.47117507643842,87.25094485556838,76.50106441953847,11126.400390625
2019-10-07,11126.400390625,11126.400390625,11233.849609375,11112.650390625,11196.2001953125,733200,-0.004336070945390455,11289.9001953125,11192.305126953124,0.01254837667786615,53.109824624177016,67.04140183933305,74.60913190349738,11313.2998046875
2019-10-09,11313.2998046875,11313.2998046875,11321.599609375,11090.150390625,11152.9501953125,741100,0.016658309554353663,11257.6701171875,11210.660107421874,0.009642463338527685,62.536670471817274,65.35306467958435,72.75791845871478,11234.5498046875
2019-10-10,11234.5498046875,11234.5498046875,11293.349609375,11208.5498046875,11280.5,562000,-0.006985173448092334,11232.6,11222.235107421875,0.009724953056180513,59.68906814125492,57.003477848675175,69.60703033670687,11305.0498046875
2019-10-11,11305.0498046875,11305.0498046875,11362.900390625,11189.400390625,11257.7001953125,737800,0.006255677219734019,11230.8099609375,11235.702587890624,0.009469370943015813,65.25529568155126,55.4360981053851,66.77284389044252,11341.150390625
2019-10-14,11341.150390625,11341.150390625,11420.4501953125,11290.0498046875,11335.900390625,587600,0.0031882272704231176,11264.0900390625,11253.6201171875,0.008572214098524142,52.33430509504129,56.45616244847224,64.70950760204846,11428.2998046875
2019-10-15,11428.2998046875,11428.2998046875,11462.349609375,11342.099609375,11360.849609375,527400,0.007654979710518189,11324.469921875,11271.240087890625,0.008999636976341483,42.80871389772233,63.56407309891256,64.48042070142128,11464.0
2019-10-16,11464.0,11464.0,11481.0498046875,11411.099609375,11464.9501953125,533500,0.0031189722795879394,11354.6099609375,11294.265087890624,0.00902502344139875,44.90523197075999,71.25645089158024,65.83562673945308,11586.349609375
2019-10-17,11586.349609375,11586.349609375,11599.099609375,11439.650390625,11466.2998046875,797600,0.010615956850818441,11424.969921875,11332.702587890624,0.008858248395855743,56.12401146750886,86.2312860822276,69.91475860800799,11661.849609375
2019-10-18,11661.849609375,11661.849609375,11684.7001953125,11553.150390625,11580.2998046875,853400,0.006495149556810502,11496.3298828125,11373.762548828125,0.008687610703443286,53.98371750689881,103.00380611954643,76.53256811031568,11588.349609375
2019-10-22,11588.349609375,11588.349609375,11714.349609375,11573.650390625,11657.150390625,867600,-0.006322547531982618,11545.7697265625,11417.9400390625,0.007641216358359211,53.295122141363336,109.107588985029,83.04757228525834,11604.099609375
2019-10-23,11604.099609375,11604.099609375,11651.599609375,11554.400390625,11596.2001953125,664200,0.0013582008758651655,11580.9296875,11434.435009765624,0.007179480643062665,55.735435792202175,113.90277397667523,89.21861262354173,11582.599609375
2019-10-24,11582.599609375,11582.599609375,11679.599609375,11534.650390625,11661.650390625,700500,-0.001854512016487498,11604.649609375,11433.55498046875,0.005880470916052973,60.73560482519405,114.64654826954211,94.30419975274181,11583.900390625
2019-10-25,11583.900390625,11583.900390625,11646.900390625,11490.75,11646.150390625,812000,0.00011229846989121649,11604.159765625,11433.339990234375,0.004988971044392917,63.59563252271202,114.0265300714218,98.24866581647781,11786.849609375
2019-10-29,11786.849609375,11786.849609375,11809.400390625,11627.349609375,11643.9501953125,951700,0.017368233407476515,11629.159765625,11450.6724609375,0.006717497867212867,78.97379004298988,128.43099445954613,104.28513154509149,11844.099609375
2019-10-30,11844.099609375,11844.099609375,11883.9501953125,11784.4501953125,11883.900390625,725200,0.004845350178432992,11680.309765625,11464.317431640626,0.006710928290416371,83.68849723679917,142.81989397206962,111.99208403048712,11877.4501953125
2019-10-31,11877.4501953125,11877.4501953125,11945.0,11855.099609375,11890.4501953125,1414800,0.0028118405572833054,11734.9798828125,11482.569921875,0.006619180361982516,80.94115882724711,155.12611675356675,120.61889057510305,11890.599609375
2019-11-01,11890.599609375,11890.599609375,11918.2998046875,11843.349609375,11886.599609375,855300,0.0011064782775295006,11796.5798828125,11503.377392578124,0.006674404959177643,88.77134661888024,164.04888140213552,129.30488874050957,11941.2998046875
2019-11-04,11941.2998046875,11941.2998046875,11989.150390625,11905.349609375,11928.900390625,823100,0.004254824252091804,11868.059765625,11532.44736328125,0.006225131517348726,88.50226928895613,173.2146085289096,138.0868326981896,11917.2001953125
2019-11-05,11917.2001953125,11917.2001953125,11978.9501953125,11861.900390625,11974.599609375,632000,-0.002020212299297299,11894.1298828125,11562.607373046874,0.006278749520828687,85.37307310824895,176.49930215639506,145.7693265898307,11966.0498046875
2019-11-06,11966.0498046875,11966.0498046875,12002.900390625,11850.25,11911.5,603400,0.004090706038353768,11918.519921875,11602.17236328125,0.005533833556639483,84.65110776619362,180.95822694680282,152.80710666122513,12012.0498046875
2019-11-07,12012.0498046875,12012.0498046875,12021.400390625,11946.849609375,12021.099609375,563000,0.003836839214212366,11945.43984375,11646.454833984375,0.005497196343595874,84.85217713157931,186.05900019345427,159.45748536767096,11908.150390625
2019-11-08,11908.150390625,11908.150390625,12034.150390625,11888.75,11987.150390625,789300,-0.008687223905779385,11948.95,11676.19736328125,0.006553617490066029,70.9560609799218,179.64672967580555,163.49533422929787,11913.4501953125
2019-11-11,11913.4501953125,11913.4501953125,11932.650390625,11853.9501953125,11879.2001953125,549000,0.0004449579074941643,11943.380078125,11710.1423828125,0.006539446322975866,68.03333421993138,172.99839127179985,165.39594563779826,11840.4501953125
2019-11-13,11840.4501953125,11840.4501953125,11946.7998046875,11823.2001953125,11908.2998046875,659000,-0.006146378372844679,11928.030078125,11736.91240234375,0.004686071204078946,68.08213171501859,159.9947256701198,164.3157016442626,11872.099609375
2019-11-14,11872.099609375,11872.099609375,11895.650390625,11802.650390625,11858.75,559500,0.0026694246816312177,11909.2400390625,11763.45986328125,0.00450657332870416,68.7938803741902,150.50810644108242,161.55418260362657,11895.4501953125
2019-11-15,11895.4501953125,11895.4501953125,11973.650390625,11879.25,11904.2001953125,580200,0.001964913812506188,11885.9201171875,11786.8173828125,0.004460511943883098,71.88229588595706,143.22310271601236,157.88796662610375,11884.5
2019-11-18,11884.5,11884.5,11946.2001953125,11867.599609375,11915.150390625,514400,-0.0009209603886071214,11881.1900390625,11807.8423828125,0.0044583550329342645,70.74537058254234,135.00978675017723,153.31233065091845,11940.099609375
2019-11-19,11940.099609375,11940.099609375,11958.849609375,11881.75,11919.4501953125,613900,0.004667420332106962,11886.519921875,11825.5298828125,0.004504306178443024,63.276480541455165,131.47157599489037,148.94417971971285,11999.099609375
2019-11-20,11999.099609375,11999.099609375,12038.599609375,11966.0498046875,12004.75,646700,0.004929163997457979,11918.2498046875,11842.3923828125,0.004691892353779728,63.38749510789619,131.90777467955377,145.53689871168103,11968.400390625
2019-11-21,11968.400390625,11968.400390625,12028.2001953125,11956.900390625,12025.650390625,557700,-0.0025617386493080496,11937.5099609375,11861.394921875,0.004626495537124799,57.89159719833174,128.29736275523464,142.08899152039177,11914.400390625
2019-11-22,11914.400390625,11914.400390625,11968.099609375,11883.5,11967.2998046875,486800,-0.004522090396049399,11941.3,11876.9099609375,0.004615304425559327,51.928445280009115,119.69892192842963,137.61097760199934,12073.75
2019-11-25,12073.75,12073.75,12084.5,11919.75,11922.4501953125,534300,0.013285889135891809,11979.15,11901.46748046875,0.005581175613243214,59.12509335073638,124.30981123730453,134.9507443290604,12037.7001953125
2019-11-26,12037.7001953125,12037.7001953125,12132.4501953125,12006.349609375,12110.2001953125,1201300,-0.0029902665544935493,11998.6701171875,11924.157470703125,0.005748408711753327,58.16730694385242,123.62992743029827,132.686580949308,12100.7001953125
2019-11-27,12100.7001953125,12100.7001953125,12114.900390625,12055.150390625,12068.5,584200,0.005219910352766259,12018.990234375,11939.85,0.0052742789082881525,58.954632597818915,126.71400789569088,131.49206633858458,12151.150390625
2019-11-28,12151.150390625,12151.150390625,12158.7998046875,12099.9501953125,12132.099609375,620500,0.004160529350791835,12055.540234375,11955.2025390625,0.005310787543837312,59.196151069986534,131.71079298158656,131.535811667185,12056.0498046875
2019-11-29,12056.0498046875,12056.0498046875,12147.400390625,12017.400390625,12146.2001953125,804400,-0.00785725523266999,12083.8701171875,11964.13251953125,0.006215638814616318,59.89295032001244,126.53830386604568,130.53631010695713,12048.2001953125
2019-12-02,12048.2001953125,12048.2001953125,12137.150390625,12023.7001953125,12137.0498046875,720900,-0.000651305031476376,12078.76015625,11972.012548828125,0.006205311376714534,58.98274851897663,120.41757228559618,128.51256254268495,11994.2001953125
2019-12-03,11994.2001953125,11994.2001953125,12068.599609375,11956.400390625,12067.650390625,605800,-0.004492071500914214,12070.06015625,11974.657568359375,0.006338753025797168,60.51571345749498,109.94215498141966,124.7984810304319,12043.2001953125
2019-12-04,12043.2001953125,12043.2001953125,12054.7001953125,11935.2998046875,11969.9501953125,747200,0.0040769856204158446,12058.56015625,11980.957568359376,0.006277306059234057,61.43110100853253,104.39084905955679,120.71695463625689,12018.400390625
2019-12-05,12018.400390625,12018.400390625,12081.2001953125,11998.75,12071.25,562200,-0.002061360247465576,12032.01015625,11983.57509765625,0.006253316179881595,58.19833429924008,96.87356399972487,115.94827650895049,11921.5
2019-12-06,11921.5,11921.5,12057.0498046875,11888.849609375,12047.349609375,609200,-0.00809534862199821,12005.1001953125,11979.047607421875,0.006656021313967114,52.21345129682728,82.15003526766668,109.18862826069373,11937.5
2019-12-09,11937.5,11937.5,11981.9501953125,11888.0498046875,11939.099609375,599100,0.0013412131605239934,11982.96015625,11980.515087890624,0.004843818028606178,49.8367488114921,70.95467759704843,101.54183812796468,11856.7998046875
2019-12-10,11856.7998046875,11856.7998046875,11953.2001953125,11844.7001953125,11950.5,650200,-0.006783179618895446,11955.480078125,11977.682568359374,0.005144417041142158,41.30089823755357,54.93716324218076,92.2209031508079,11910.150390625
2019-12-11,11910.150390625,11910.150390625,11923.2001953125,11832.2998046875,11867.349609375,997700,0.004489484356039674,11928.8701171875,11981.167578125,0.005042352723576207,46.535010061297235,46.0176512925882,82.98025277916396,11971.7998046875
2019-12-12,11971.7998046875,11971.7998046875,12005.5,11934.0,11944.2998046875,752600,0.005162857346029799,11919.55,11986.152587890625,0.005177455036993087,53.38360061573392,43.422913977608914,75.06878501885295,12086.7001953125
2019-12-13,12086.7001953125,12086.7001953125,12098.849609375,12023.599609375,12026.400390625,597700,0.009551822783961173,11952.5900390625,11995.715087890625,0.005698168833469331,50.805609927087474,50.060995231084235,70.0672270612992,12053.9501953125
2019-12-16,12053.9501953125,12053.9501953125,12134.650390625,12046.2998046875,12131.349609375,437700,-0.002713267419203363,11975.880078125,12004.18759765625,0.005771401817623641,51.015052546049475,52.07873985724109,66.46952962048759,12165.0
2019-12-17,12165.0,12165.0,12182.75,12070.349609375,12082.4501953125,499600,0.009170552980705609,12037.5201171875,12015.4326171875,0.006179999367871142,53.78902361126297,61.92477787437565,65.56057927126521,12221.650390625
2019-12-18,12221.650390625,12221.650390625,12237.7001953125,12163.4501953125,12197.0,518900,0.004646024904610523,12099.8201171875,12026.56015625,0.006209792168251982,54.12424846951718,73.45233422968886,67.13893026294994,12259.7001953125
2019-12-19,12259.7001953125,12259.7001953125,12268.349609375,12191.150390625,12223.400390625,623100,0.003108475179285728,12157.4001953125,12041.125146484375,0.006097230211933581,62.76564225496269,84.68214389362765,70.64757298908549,12271.7998046875
2019-12-20,12271.7998046875,12271.7998046875,12293.900390625,12252.75,12266.4501953125,810700,0.0009864549951019103,12194.4201171875,12058.9951171875,0.005007435391779481,63.94185686832792,93.48060014578914,75.21417842042622,12262.75
2019-12-23,12262.75,12262.75,12287.150390625,12213.25,12235.4501953125,604800,-0.0007377192709850936,12236.180078125,12068.4451171875,0.005121026620562053,67.73893489628017,98.58674982530647,79.88869270140228,12214.5498046875
2019-12-24,12214.5498046875,12214.5498046875,12283.7001953125,12202.099609375,12269.25,470300,-0.003938363953434116,12246.0900390625,12077.28759765625,0.004587658857029949,61.330392174589115,97.61876889600899,83.43470794032362,12126.5498046875
2019-12-26,12126.5498046875,12126.5498046875,12221.5498046875,12118.849609375,12211.849609375,520300,-0.007230600491364134,12227.069921875,12078.580078125,0.005552663043528671,56.5997032234227,88.72797165628981,84.49336068351685,12245.7998046875
2019-12-27,12245.7998046875,12245.7998046875,12258.4501953125,12157.900390625,12172.900390625,383800,0.009785757510884093,12224.28984375,12083.312548828126,0.006035167567571005,69.26456750833333,90.26392285985821,85.64747311878513,12255.849609375
2019-12-30,12255.849609375,12255.849609375,12286.4501953125,12213.7998046875,12274.900390625,411100,0.0008203370378256411,12221.0998046875,12093.3025390625,0.005468477098179987,69.04574390517499,91.24034856011895,86.7660482070519,12168.4501953125
2019-12-31,12168.4501953125,12168.4501953125,12247.099609375,12151.7998046875,12247.099609375,426900,-0.007156789574995062,12202.23984375,12099.3150390625,0.005994186150158298,68.49668702212207,83.99354536804458,86.21154763925044,12182.5
2020-01-01,12182.5,12182.5,12222.2001953125,12165.2998046875,12202.150390625,304100,0.0011539431631088094,12195.8298828125,12108.730029296876,0.005263462750790806,66.95512290497359,78.47944129954521,84.6651263713094,12282.2001953125
2020-01-02,12282.2001953125,12282.2001953125,12289.900390625,12195.25,12198.5498046875,407700,0.008150579934013252,12226.9599609375,12120.680029296875,0.005695485572636388,68.44987392441037,81.2182136206684,83.9757438211812,12226.650390625
